user_id,user_project_cycle_id,project_id,os,source,os_env,dbm_version,extracted_at,record_type,value,extra_value,unit,start_time,end_time,session_id,is_aggregated,hardware_model,software_version,app_version
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,148.0,,count/min,2023-10-01 06:06:16.133000 UTC,2023-10-01 06:06:16.133000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,149.0,,count/min,2023-10-01 06:06:14.133000 UTC,2023-10-01 06:06:14.133000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,146.0,,count/min,2023-10-01 06:06:05.133000 UTC,2023-10-01 06:06:05.133000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,146.0,,count/min,2023-10-01 06:06:03.133000 UTC,2023-10-01 06:06:03.133000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,139.00000000000003,,count/min,2023-10-01 06:05:59.133000 UTC,2023-10-01 06:05:59.133000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,129.0,,count/min,2023-10-01 06:05:50.133000 UTC,2023-10-01 06:05:50.133000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,126.0,,count/min,2023-10-01 06:05:47.133000 UTC,2023-10-01 06:05:47.133000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,119.0,,count/min,2023-10-01 06:05:41.133000 UTC,2023-10-01 06:05:41.133000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,119.0,,count/min,2023-10-01 06:05:39.133000 UTC,2023-10-01 06:05:39.133000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,119.0,,count/min,2023-10-01 06:05:34.133000 UTC,2023-10-01 06:05:34.133000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,119.0,,count/min,2023-10-01 06:05:27.133000 UTC,2023-10-01 06:05:27.133000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,120.0,,count/min,2023-10-01 06:05:23.133000 UTC,2023-10-01 06:05:23.133000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,119.0,,count/min,2023-10-01 06:05:18.133000 UTC,2023-10-01 06:05:18.133000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,120.0,,count/min,2023-10-01 06:05:14.133000 UTC,2023-10-01 06:05:14.133000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,119.0,,count/min,2023-10-01 06:05:06.133000 UTC,2023-10-01 06:05:06.133000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,120.0,,count/min,2023-10-01 06:05:00.133000 UTC,2023-10-01 06:05:00.133000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,119.0,,count/min,2023-10-01 06:04:55.133000 UTC,2023-10-01 06:04:55.133000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,119.0,,count/min,2023-10-01 06:04:54.133000 UTC,2023-10-01 06:04:54.133000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,118.0,,count/min,2023-10-01 06:04:45.133000 UTC,2023-10-01 06:04:45.133000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,117.0,,count/min,2023-10-01 06:04:41.133000 UTC,2023-10-01 06:04:41.133000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,117.0,,count/min,2023-10-01 06:04:36.133000 UTC,2023-10-01 06:04:36.133000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,116.0,,count/min,2023-10-01 06:04:30.133000 UTC,2023-10-01 06:04:30.133000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,116.0,,count/min,2023-10-01 06:04:25.133000 UTC,2023-10-01 06:04:25.133000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,116.0,,count/min,2023-10-01 06:04:20.133000 UTC,2023-10-01 06:04:20.133000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,116.0,,count/min,2023-10-01 06:04:15.133000 UTC,2023-10-01 06:04:15.133000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,115.0,,count/min,2023-10-01 06:04:11.133000 UTC,2023-10-01 06:04:11.133000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,115.0,,count/min,2023-10-01 06:04:06.133000 UTC,2023-10-01 06:04:06.133000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,116.0,,count/min,2023-10-01 06:04:04.133000 UTC,2023-10-01 06:04:04.133000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,112.0,,count/min,2023-10-01 06:03:36.133000 UTC,2023-10-01 06:03:36.133000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,77.00000000000001,,count/min,2023-10-01 02:56:07.133000 UTC,2023-10-01 02:56:07.133000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,102.0,,count/min,2023-10-01 02:08:18.507000 UTC,2023-10-01 02:08:18.507000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,125.00000000000001,,count/min,2023-10-01 02:07:58.507000 UTC,2023-10-01 02:07:58.507000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,130.0,,count/min,2023-10-01 02:07:49.507000 UTC,2023-10-01 02:07:49.507000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,132.0,,count/min,2023-10-01 02:07:34.507000 UTC,2023-10-01 02:07:34.507000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,131.0,,count/min,2023-10-01 02:07:33.507000 UTC,2023-10-01 02:07:33.507000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,127.0,,count/min,2023-10-01 02:07:24.507000 UTC,2023-10-01 02:07:24.507000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,127.0,,count/min,2023-10-01 02:07:19.507000 UTC,2023-10-01 02:07:19.507000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,124.00000000000001,,count/min,2023-10-01 02:07:17.507000 UTC,2023-10-01 02:07:17.507000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,121.0,,count/min,2023-10-01 02:07:09.507000 UTC,2023-10-01 02:07:09.507000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,121.0,,count/min,2023-10-01 02:07:08.507000 UTC,2023-10-01 02:07:08.507000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,129.0,,count/min,2023-10-01 02:06:59.507000 UTC,2023-10-01 02:06:59.507000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,129.0,,count/min,2023-10-01 02:06:57.507000 UTC,2023-10-01 02:06:57.507000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,134.0,,count/min,2023-10-01 02:06:49.507000 UTC,2023-10-01 02:06:49.507000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,133.0,,count/min,2023-10-01 02:06:44.507000 UTC,2023-10-01 02:06:44.507000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,133.0,,count/min,2023-10-01 02:06:40.507000 UTC,2023-10-01 02:06:40.507000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,133.0,,count/min,2023-10-01 02:06:37.507000 UTC,2023-10-01 02:06:37.507000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,134.0,,count/min,2023-10-01 02:06:31.507000 UTC,2023-10-01 02:06:31.507000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,135.0,,count/min,2023-10-01 02:06:28.507000 UTC,2023-10-01 02:06:28.507000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,138.0,,count/min,2023-10-01 02:06:19.507000 UTC,2023-10-01 02:06:19.507000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,138.0,,count/min,2023-10-01 02:06:14.507000 UTC,2023-10-01 02:06:14.507000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,137.0,,count/min,2023-10-01 02:06:10.507000 UTC,2023-10-01 02:06:10.507000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,137.0,,count/min,2023-10-01 02:06:08.507000 UTC,2023-10-01 02:06:08.507000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,136.0,,count/min,2023-10-01 02:06:03.507000 UTC,2023-10-01 02:06:03.507000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,125.00000000000001,,count/min,2023-10-01 02:03:45.382000 UTC,2023-10-01 02:03:45.382000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,65.0,,count/min,2023-10-01 02:00:55.631000 UTC,2023-10-01 02:00:55.631000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,73.0,,count/min,2023-10-01 01:59:53.007000 UTC,2023-10-01 01:59:53.007000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,80.0,,count/min,2023-10-01 01:50:23.006000 UTC,2023-10-01 01:50:23.006000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,80.0,,count/min,2023-10-01 01:48:35.005000 UTC,2023-10-01 01:48:35.005000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,78.0,,count/min,2023-10-01 01:42:57.131000 UTC,2023-10-01 01:42:57.131000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,84.0,,count/min,2023-10-01 01:39:48.131000 UTC,2023-10-01 01:39:48.131000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,89.0,,count/min,2023-10-01 01:39:07.382000 UTC,2023-10-01 01:39:07.382000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,91.0,,count/min,2023-10-01 01:36:00.257000 UTC,2023-10-01 01:36:00.257000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,75.0,,count/min,2023-10-01 01:32:59.631000 UTC,2023-10-01 01:32:59.631000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,74.0,,count/min,2023-10-01 01:29:18.631000 UTC,2023-10-01 01:29:18.631000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,80.0,,count/min,2023-10-01 01:22:23.507000 UTC,2023-10-01 01:22:23.507000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,99.0,,count/min,2023-10-01 01:18:40.505000 UTC,2023-10-01 01:18:40.505000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,83.0,,count/min,2023-10-01 01:16:41.261000 UTC,2023-10-01 01:16:41.261000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,84.0,,count/min,2023-10-01 01:16:38.261000 UTC,2023-10-01 01:16:38.261000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,87.0,,count/min,2023-10-01 01:16:33.261000 UTC,2023-10-01 01:16:33.261000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,87.0,,count/min,2023-10-01 01:16:28.261000 UTC,2023-10-01 01:16:28.261000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,83.0,,count/min,2023-10-01 01:16:19.261000 UTC,2023-10-01 01:16:19.261000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,84.0,,count/min,2023-10-01 01:16:15.261000 UTC,2023-10-01 01:16:15.261000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,86.0,,count/min,2023-10-01 01:16:12.261000 UTC,2023-10-01 01:16:12.261000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,90.0,,count/min,2023-10-01 01:16:08.261000 UTC,2023-10-01 01:16:08.261000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,103.0,,count/min,2023-10-01 01:15:59.261000 UTC,2023-10-01 01:15:59.261000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,106.0,,count/min,2023-10-01 01:15:54.261000 UTC,2023-10-01 01:15:54.261000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,112.0,,count/min,2023-10-01 01:15:50.261000 UTC,2023-10-01 01:15:50.261000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,113.0,,count/min,2023-10-01 01:15:48.261000 UTC,2023-10-01 01:15:48.261000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,113.0,,count/min,2023-10-01 01:15:43.261000 UTC,2023-10-01 01:15:43.261000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,109.0,,count/min,2023-10-01 01:15:38.261000 UTC,2023-10-01 01:15:38.261000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,107.00000000000001,,count/min,2023-10-01 01:15:33.261000 UTC,2023-10-01 01:15:33.261000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,110.0,,count/min,2023-10-01 01:15:14.261000 UTC,2023-10-01 01:15:14.261000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,110.0,,count/min,2023-10-01 01:15:10.261000 UTC,2023-10-01 01:15:10.261000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,109.0,,count/min,2023-10-01 01:15:04.261000 UTC,2023-10-01 01:15:04.261000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,108.0,,count/min,2023-10-01 01:15:00.261000 UTC,2023-10-01 01:15:00.261000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,109.0,,count/min,2023-10-01 01:14:55.261000 UTC,2023-10-01 01:14:55.261000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,109.0,,count/min,2023-10-01 01:14:53.261000 UTC,2023-10-01 01:14:53.261000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,107.00000000000001,,count/min,2023-10-01 01:14:45.261000 UTC,2023-10-01 01:14:45.261000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,107.00000000000001,,count/min,2023-10-01 01:14:39.261000 UTC,2023-10-01 01:14:39.261000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,106.0,,count/min,2023-10-01 01:14:37.261000 UTC,2023-10-01 01:14:37.261000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,101.0,,count/min,2023-10-01 01:14:33.261000 UTC,2023-10-01 01:14:33.261000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,106.0,,count/min,2023-10-01 01:14:26.261000 UTC,2023-10-01 01:14:26.261000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,106.0,,count/min,2023-10-01 01:14:20.261000 UTC,2023-10-01 01:14:20.261000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,106.0,,count/min,2023-10-01 01:14:17.261000 UTC,2023-10-01 01:14:17.261000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,104.0,,count/min,2023-10-01 01:14:09.261000 UTC,2023-10-01 01:14:09.261000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,104.0,,count/min,2023-10-01 01:14:06.261000 UTC,2023-10-01 01:14:06.261000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,105.0,,count/min,2023-10-01 01:14:03.261000 UTC,2023-10-01 01:14:03.261000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,105.0,,count/min,2023-10-01 01:13:54.261000 UTC,2023-10-01 01:13:54.261000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,105.0,,count/min,2023-10-01 01:13:52.261000 UTC,2023-10-01 01:13:52.261000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,108.0,,count/min,2023-10-01 01:13:46.261000 UTC,2023-10-01 01:13:46.261000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,121.0,,count/min,2023-10-01 01:12:48.386000 UTC,2023-10-01 01:12:48.386000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,124.00000000000001,,count/min,2023-10-01 01:02:45.519000 UTC,2023-10-01 01:02:45.519000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,109.0,,count/min,2023-10-01 00:59:08.268000 UTC,2023-10-01 00:59:08.268000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,59.0,,count/min,2023-10-01 00:51:46.518000 UTC,2023-10-01 00:51:46.518000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,60.0,,count/min,2023-10-01 00:47:17.518000 UTC,2023-10-01 00:47:17.518000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,63.0,,count/min,2023-10-01 00:44:07.517000 UTC,2023-10-01 00:44:07.517000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,63.0,,count/min,2023-10-01 00:37:34.518000 UTC,2023-10-01 00:37:34.518000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,60.0,,count/min,2023-10-01 00:34:47.517000 UTC,2023-10-01 00:34:47.517000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,62.00000000000001,,count/min,2023-10-01 00:25:01.518000 UTC,2023-10-01 00:25:01.518000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,63.0,,count/min,2023-10-01 00:21:20.518000 UTC,2023-10-01 00:21:20.518000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,63.0,,count/min,2023-10-01 00:16:39.518000 UTC,2023-10-01 00:16:39.518000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,69.0,,count/min,2023-10-01 00:10:16.518000 UTC,2023-10-01 00:10:16.518000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,67.0,,count/min,2023-10-01 00:09:06.518000 UTC,2023-10-01 00:09:06.518000 UTC,,false,"Watch6,14",9.6.2,1.1.6
19,19,10,iOS,Apple Watch,prod,2.4,2023-10-01 13:41:02.438000 UTC,heartRate,69.0,,count/min,2023-10-01 00:03:13.518000 UTC,2023-10-01 00:03:13.518000 UTC,,false,"Watch6,14",9.6.2,1.1.6
